"LocID","Location","VarID","Variant","Age","Time","PopMale","PopFemale","PopTotal"
826,"United Kingdom",4,"Median","26",2010,430060,430585,860644.5
826,"United Kingdom",4,"Median","27",2010,432487,434356,866842.5
826,"United Kingdom",4,"Median","28",2010,434218,441211,875429.5
826,"United Kingdom",4,"Median","29",2010,439062,444546,883609
826,"United Kingdom",4,"Median","30",2010,436938,440066,877003
826,"United Kingdom",4,"Median","31",2010,421500,420880,842381
826,"United Kingdom",4,"Median","32",2010,405994,405142,811136
826,"United Kingdom",4,"Median","33",2010,398322,398792,797113.5
826,"United Kingdom",4,"Median","34",2010,402524,403300,805825
826,"United Kingdom",4,"Median","35",2010,413156,412430,825586.5
826,"United Kingdom",4,"Median","36",2010,427638,418348,845985.5
826,"United Kingdom",4,"Median","37",2010,448406,435477,883882.5
826,"United Kingdom",4,"Median","38",2010,448553,465618,914171.5
826,"United Kingdom",4,"Median","39",2010,435482,471832,907315
826,"United Kingdom",4,"Median","40",2010,447920,469271,917190.5
826,"United Kingdom",4,"Median","41",2010,450684,480385,931069.5
826,"United Kingdom",4,"Median","42",2010,444989,479707,924696
826,"United Kingdom",4,"Median","43",2010,442094,471216,913309.5
826,"United Kingdom",4,"Median","44",2010,438028,469511,907539
826,"United Kingdom",4,"Median","45",2010,437162,465864,903026
826,"United Kingdom",4,"Median","46",2010,426768,460450,887218
826,"United Kingdom",4,"Median","47",2010,423796,457136,880932.5
826,"United Kingdom",4,"Median","48",2010,427606,450694,878300
826,"United Kingdom",4,"Median","49",2010,423656,438581,862237.5
826,"United Kingdom",4,"Median","50",2010,409868,425035,834903
826,"United Kingdom",4,"Median","51",2010,406796,422862,829657.5
826,"United Kingdom",4,"Median","52",2010,400462,417984,818446
826,"United Kingdom",4,"Median","53",2010,385526,405638,791165
826,"United Kingdom",4,"Median","54",2010,375108,394140,769248
826,"United Kingdom",4,"Median","55",2010,366341,386428,752769
826,"United Kingdom",4,"Median","56",2010,360446,384362,744808
826,"United Kingdom",4,"Median","57",2010,354204,379386,733589.5
826,"United Kingdom",4,"Median","58",2010,345937,369616,715553
826,"United Kingdom",4,"Median","59",2010,347688,362964,710651.5
826,"United Kingdom",4,"Median","60",2010,356848,366532,723380
826,"United Kingdom",4,"Median","61",2010,369614,375974,745588
826,"United Kingdom",4,"Median","62",2010,394157,399742,793898.5
826,"United Kingdom",4,"Median","63",2010,395362,403737,799099.5
826,"United Kingdom",4,"Median","64",2010,344308,362864,707172
826,"United Kingdom",4,"Median","65",2010,306594,336620,643214.5
826,"United Kingdom",4,"Median","66",2010,300566,329630,630196
826,"United Kingdom",4,"Median","67",2010,284651,313076,597726.5
826,"United Kingdom",4,"Median","68",2010,260000,288422,548422
826,"United Kingdom",4,"Median","69",2010,246556,268876,515432
826,"United Kingdom",4,"Median","70",2010,249676,268318,517994
826,"United Kingdom",4,"Median","71",2010,249265,267376,516641.5
826,"United Kingdom",4,"Median","72",2010,238514,260658,499171.5
826,"United Kingdom",4,"Median","73",2010,226374,253698,480072
826,"United Kingdom",4,"Median","74",2010,214652,244366,459017.5
826,"United Kingdom",4,"Median","75",2010,201750,234804,436553.5
826,"United Kingdom",4,"Median","76",2010,188772,224575,413347
826,"United Kingdom",4,"Median","77",2010,178108,216117,394225
826,"United Kingdom",4,"Median","78",2010,169858,212040,381897.5
826,"United Kingdom",4,"Median","79",2010,160381,209111,369492
826,"United Kingdom",4,"Median","80",2010,148022,200901,348923.5
826,"United Kingdom",4,"Median","81",2010,134608,188312,322920
826,"United Kingdom",4,"Median","82",2010,122641,176240,298881
826,"United Kingdom",4,"Median","83",2010,111602,166148,277750
826,"United Kingdom",4,"Median","84",2010,100026,155962,255987.5
826,"United Kingdom",4,"Median","85",2010,87134,144023,231156.5
826,"United Kingdom",4,"Median","86",2010,74700,131847,206547.5
826,"United Kingdom",4,"Median","87",2010,64223,121530,185753.5
826,"United Kingdom",4,"Median","88",2010,54809,111565,166374
826,"United Kingdom",4,"Median","89",2010,45928,100838,146765.5
826,"United Kingdom",4,"Median","90",2010,34490,81638,116127
826,"United Kingdom",4,"Median","91",2010,23002,57962,80964.5
826,"United Kingdom",4,"Median","92",2010,16070,43590,59661
826,"United Kingdom",4,"Median","93",2010,12384,36919,49303
826,"United Kingdom",4,"Median","94",2010,9704,31336,41041
826,"United Kingdom",4,"Median","95",2010,7186,25118,32303
826,"United Kingdom",4,"Median","96",2010,5014,18872,23885.5
826,"United Kingdom",4,"Median","97",2010,3300,13331,16631
826,"United Kingdom",4,"Median","98",2010,2054,9115,11168.5
826,"United Kingdom",4,"Median","99",2010,1234,6118,7351.5
826,"United Kingdom",4,"Median","100",2010,487,2423,2910
826,"United Kingdom",4,"Median","101",2010,343,1851,2194
826,"United Kingdom",4,"Median","102",2010,242,1414,1656
826,"United Kingdom",4,"Median","103",2010,170,1080,1250
826,"United Kingdom",4,"Median","104",2010,120,825,945
826,"United Kingdom",4,"Median","105",2010,84,630,714
826,"United Kingdom",4,"Median","106",2010,59,482,541
826,"United Kingdom",4,"Median","107",2010,42,368,410
826,"United Kingdom",4,"Median","108",2010,30,281,311
826,"United Kingdom",4,"Median","109",2010,21,215,236
826,"United Kingdom",4,"Median","110",2010,15,164,179
826,"United Kingdom",4,"Median","0",2011,416264,396589,812853.5
826,"United Kingdom",4,"Median","1",2011,410370,391720,802089
826,"United Kingdom",4,"Median","2",2011,408032,389810,797842.5
826,"United Kingdom",4,"Median","3",2011,406350,387638,793988.5
826,"United Kingdom",4,"Median","4",2011,399056,380537,779593.5
826,"United Kingdom",4,"Median","5",2011,388181,370618,758798.5
826,"United Kingdom",4,"Median","6",2011,377063,359856,736919.5
826,"United Kingdom",4,"Median","7",2011,367368,350098,717466.5
826,"United Kingdom",4,"Median","8",2011,358502,341340,699842
826,"United Kingdom",4,"Median","9",2011,354252,337855,692106.5
826,"United Kingdom",4,"Median","10",2011,359268,342926,702193.5
826,"United Kingdom",4,"Median","11",2011,369239,351692,720930.5
826,"United Kingdom",4,"Median","12",2011,377862,359864,737725
826,"United Kingdom",4,"Median","13",2011,385319,367192,752511.5
826,"United Kingdom",4,"Median","14",2011,392122,372520,764641.5
826,"United Kingdom",4,"Median","15",2011,395446,373882,769328
826,"United Kingdom",4,"Median","16",2011,398336,376795,775130.5
826,"United Kingdom",4,"Median","17",2011,404980,384577,789556.5
826,"United Kingdom",4,"Median","18",2011,416178,399832,816009
826,"United Kingdom",4,"Median","19",2011,430456,417717,848173
826,"United Kingdom",4,"Median","20",2011,436262,421354,857615.5
826,"United Kingdom",4,"Median","21",2011,434004,419412,853416.5
826,"United Kingdom",4,"Median","22",2011,405810,402911,808721
826,"United Kingdom",4,"Median","23",2011,400515,405298,805813
826,"United Kingdom",4,"Median","24",2011,427658,431585,859243.5
826,"United Kingdom",4,"Median","25",2011,444212,446654,890866
826,"United Kingdom",4,"Median","26",2011,443897,446285,890182
826,"United Kingdom",4,"Median","27",2011,433812,434185,867997.5
826,"United Kingdom",4,"Median","28",2011,436848,438699,875546.5
826,"United Kingdom",4,"Median","29",2011,438984,445222,884206
826,"United Kingdom",4,"Median","30",2011,440118,447265,887383.5
826,"United Kingdom",4,"Median","31",2011,438294,442838,881132
826,"United Kingdom",4,"Median","32",2011,422653,423296,845949.5
826,"United Kingdom",4,"Median","33",2011,406633,406743,813376
826,"United Kingdom",4,"Median","34",2011,399074,400444,799518
826,"United Kingdom",4,"Median","35",2011,402936,403670,806605
826,"United Kingdom",4,"Median","36",2011,413626,412726,826352.5
826,"United Kingdom",4,"Median","37",2011,428116,418446,846562
826,"United Kingdom",4,"Median","38",2011,448887,435347,884234
826,"United Kingdom",4,"Median","39",2011,449048,465360,914407.5
826,"United Kingdom",4,"Median","40",2011,434222,472309,906530.5
826,"United Kingdom",4,"Median","41",2011,446278,469316,915594
826,"United Kingdom",4,"Median","42",2011,448980,480396,929376
826,"United Kingdom",4,"Median","43",2011,443044,479446,922489.5
826,"United Kingdom",4,"Median","44",2011,440092,470758,910849.5
826,"United Kingdom",4,"Median","45",2011,437244,468974,906217.5
826,"United Kingdom",4,"Median","46",2011,436572,465410,901982.5
826,"United Kingdom",4,"Median","47",2011,426380,459911,886291.5
826,"United Kingdom",4,"Median","48",2011,423539,456454,879992.5
826,"United Kingdom",4,"Median","49",2011,427260,449979,877239
826,"United Kingdom",4,"Median","50",2011,422460,438091,860550.5
826,"United Kingdom",4,"Median","51",2011,408672,424498,833171
826,"United Kingdom",4,"Median","52",2011,405219,422236,827455
826,"United Kingdom",4,"Median","53",2011,398758,417172,815929.5
826,"United Kingdom",4,"Median","54",2011,383803,404898,788701
826,"United Kingdom",4,"Median","55",2011,373587,393202,766789
826,"United Kingdom",4,"Median","56",2011,364401,385298,749699.5
826,"United Kingdom",4,"Median","57",2011,358628,383154,741781
826,"United Kingdom",4,"Median","58",2011,352116,378099,730215.5
826,"United Kingdom",4,"Median","59",2011,343502,368044,711546.5
826,"United Kingdom",4,"Median","60",2011,345172,361121,706293.5
826,"United Kingdom",4,"Median","61",2011,353844,364512,718356
826,"United Kingdom",4,"Median","62",2011,366242,373738,739979
826,"United Kingdom",4,"Median","63",2011,390451,397302,787753.5
826,"United Kingdom",4,"Median","64",2011,391772,401324,793095.5
826,"United Kingdom",4,"Median","65",2011,340088,359808,699895.5
826,"United Kingdom",4,"Median","66",2011,302746,333674,636420.5
826,"United Kingdom",4,"Median","67",2011,296688,326849,623537.5
826,"United Kingdom",4,"Median","68",2011,280337,309902,590239.5
826,"United Kingdom",4,"Median","69",2011,255324,285086,540410
826,"United Kingdom",4,"Median","70",2011,241414,265147,506560.5
826,"United Kingdom",4,"Median","71",2011,243998,264396,508393
826,"United Kingdom",4,"Median","72",2011,243244,263166,506409
826,"United Kingdom",4,"Median","73",2011,232216,256064,488280
826,"United Kingdom",4,"Median","74",2011,219728,248794,468522
826,"United Kingdom",4,"Median","75",2011,207694,239054,446747
826,"United Kingdom",4,"Median","76",2011,194568,229174,423742
826,"United Kingdom",4,"Median","77",2011,181178,218368,399545
826,"United Kingdom",4,"Median","78",2011,170152,209410,379562.5
826,"United Kingdom",4,"Median","79",2011,161474,204600,366073.5
826,"United Kingdom",4,"Median","80",2011,151480,200917,352397
826,"United Kingdom",4,"Median","81",2011,138840,192046,330886
826,"United Kingdom",4,"Median","82",2011,125246,178929,304175.5
826,"United Kingdom",4,"Median","83",2011,113123,166270,279393.5
826,"United Kingdom",4,"Median","84",2011,101918,155526,257445
826,"United Kingdom",4,"Median","85",2011,90312,144754,235066
826,"United Kingdom",4,"Median","86",2011,77781,132372,210152.5
826,"United Kingdom",4,"Median","87",2011,65783,119908,185691.5
826,"United Kingdom",4,"Median","88",2011,55671,109180,164851
826,"United Kingdom",4,"Median","89",2011,46706,98855,145561.5
826,"United Kingdom",4,"Median","90",2011,38352,87811,126163
826,"United Kingdom",4,"Median","91",2011,28225,69810,98035
826,"United Kingdom",4,"Median","92",2011,18533,48841,67374
826,"United Kingdom",4,"Median","93",2011,12624,36020,48643.5
826,"United Kingdom",4,"Median","94",2011,9370,29710,39080
826,"United Kingdom",4,"Median","95",2011,7163,24600,31763.5
826,"United Kingdom",4,"Median","96",2011,5177,19240,24417
826,"United Kingdom",4,"Median","97",2011,3504,14059,17562.5
826,"United Kingdom",4,"Median","98",2011,2234,9641,11875
826,"United Kingdom",4,"Median","99",2011,1345,6388,7733.5
826,"United Kingdom",4,"Median","100",2011,532,2604,3136
826,"United Kingdom",4,"Median","101",2011,372,1973,2345
826,"United Kingdom",4,"Median","102",2011,260,1496,1756
826,"United Kingdom",4,"Median","103",2011,181,1134,1315
826,"United Kingdom",4,"Median","104",2011,127,859,986
826,"United Kingdom",4,"Median","105",2011,89,651,740
826,"United Kingdom",4,"Median","106",2011,62,493,555
826,"United Kingdom",4,"Median","107",2011,43,374,417
826,"United Kingdom",4,"Median","108",2011,30,283,313
826,"United Kingdom",4,"Median","109",2011,21,215,236
826,"United Kingdom",4,"Median","110",2011,15,163,178
826,"United Kingdom",4,"Median","0",2012,418207,397826,816033.5
826,"United Kingdom",4,"Median","1",2012,417812,398287,816099
826,"United Kingdom",4,"Median","2",2012,412218,393684,805902.5
826,"United Kingdom",4,"Median","3",2012,409882,391520,801401
826,"United Kingdom",4,"Median","4",2012,408224,389262,797485.5
826,"United Kingdom",4,"Median","5",2012,400731,381960,782691.5
826,"United Kingdom",4,"Median","6",2012,389386,371488,760874
826,"United Kingdom",4,"Median","7",2012,378181,360826,739006.5
826,"United Kingdom",4,"Median","8",2012,368523,351082,719604.5
826,"United Kingdom",4,"Median","9",2012,359772,342486,702258
826,"United Kingdom",4,"Median","10",2012,355826,339252,695078
826,"United Kingdom",4,"Median","11",2012,360940,344506,705446
826,"United Kingdom",4,"Median","12",2012,370784,353302,724087
826,"United Kingdom",4,"Median","13",2012,379546,361334,740880
826,"United Kingdom",4,"Median","14",2012,387147,368711,755858
826,"United Kingdom",4,"Median","15",2012,394312,374271,768582.5
826,"United Kingdom",4,"Median","16",2012,397608,375582,773189
826,"United Kingdom",4,"Median","17",2012,401083,378966,780049
826,"United Kingdom",4,"Median","18",2012,408304,388622,796926
826,"United Kingdom",4,"Median","19",2012,422098,407226,829324
826,"United Kingdom",4,"Median","20",2012,436292,423644,859937
826,"United Kingdom",4,"Median","21",2012,442345,427410,869754.5
826,"United Kingdom",4,"Median","22",2012,440756,426834,867589.5
826,"United Kingdom",4,"Median","23",2012,411956,409612,821568.5
826,"United Kingdom",4,"Median","24",2012,404681,410065,814746
826,"United Kingdom",4,"Median","25",2012,431056,434383,865438.5
826,"United Kingdom",4,"Median","26",2012,446951,449202,896152.5
826,"United Kingdom",4,"Median","27",2012,446420,448575,894995
826,"United Kingdom",4,"Median","28",2012,435936,436690,872626
826,"United Kingdom",4,"Median","29",2012,439386,441046,880432
826,"United Kingdom",4,"Median","30",2012,439566,446819,886385.5
826,"United Kingdom",4,"Median","31",2012,440844,448786,889629
826,"United Kingdom",4,"Median","32",2012,438603,444331,882934
826,"United Kingdom",4,"Median","33",2012,422438,424155,846593.5
826,"United Kingdom",4,"Median","34",2012,406642,407442,814084
826,"United Kingdom",4,"Median","35",2012,398748,400582,799329.5
826,"United Kingdom",4,"Median","36",2012,402756,403914,806670
826,"United Kingdom",4,"Median","37",2012,413443,412712,826155
826,"United Kingdom",4,"Median","38",2012,427993,418516,846509.5
826,"United Kingdom",4,"Median","39",2012,448802,435185,883986.5
826,"United Kingdom",4,"Median","40",2012,448248,465612,913861
826,"United Kingdom",4,"Median","41",2012,433224,472256,905479.5
826,"United Kingdom",4,"Median","42",2012,445365,469388,914752.5
826,"United Kingdom",4,"Median","43",2012,447834,480191,928024.5
826,"United Kingdom",4,"Median","44",2012,441908,479204,921112
826,"United Kingdom",4,"Median","45",2012,439254,470570,909824
826,"United Kingdom",4,"Median","46",2012,436448,468731,905179
826,"United Kingdom",4,"Median","47",2012,435816,465148,900964.5
826,"United Kingdom",4,"Median","48",2012,425620,459542,885162.5
826,"United Kingdom",4,"Median","49",2012,422722,456008,878730.5
826,"United Kingdom",4,"Median","50",2012,426196,449518,875715
826,"United Kingdom",4,"Median","51",2012,421360,437538,858897
826,"United Kingdom",4,"Median","52",2012,407354,423910,831263
826,"United Kingdom",4,"Median","53",2012,403878,421442,825320.5
826,"United Kingdom",4,"Median","54",2012,397190,416412,813602.5
826,"United Kingdom",4,"Median","55",2012,382352,403980,786332
826,"United Kingdom",4,"Median","56",2012,371832,392096,763927
826,"United Kingdom",4,"Median","57",2012,362606,384067,746673
826,"United Kingdom",4,"Median","58",2012,356429,381946,738375.5
826,"United Kingdom",4,"Median","59",2012,349617,376702,726318.5
826,"United Kingdom",4,"Median","60",2012,340890,366440,707330
826,"United Kingdom",4,"Median","61",2012,342206,359420,701626
826,"United Kingdom",4,"Median","62",2012,350664,362761,713425.5
826,"United Kingdom",4,"Median","63",2012,362678,371600,734277.5
826,"United Kingdom",4,"Median","64",2012,386710,395076,781786.5
826,"United Kingdom",4,"Median","65",2012,387196,398426,785622
826,"United Kingdom",4,"Median","66",2012,335840,356821,692661
826,"United Kingdom",4,"Median","67",2012,298756,330903,629659
826,"United Kingdom",4,"Median","68",2012,292174,323670,615843.5
826,"United Kingdom",4,"Median","69",2012,275477,306558,582035
826,"United Kingdom",4,"Median","70",2012,250293,281509,531802
826,"United Kingdom",4,"Median","71",2012,236012,261520,497532.5
826,"United Kingdom",4,"Median","72",2012,238063,260376,498439
826,"United Kingdom",4,"Median","73",2012,236906,258671,495577.5
826,"United Kingdom",4,"Median","74",2012,225693,251371,477064
826,"United Kingdom",4,"Median","75",2012,212820,243514,456333
826,"United Kingdom",4,"Median","76",2012,200434,233520,433953.5
826,"United Kingdom",4,"Median","77",2012,187011,223097,410108
826,"United Kingdom",4,"Median","78",2012,173295,211763,385058
826,"United Kingdom",4,"Median","79",2012,162044,202268,364312
826,"United Kingdom",4,"Median","80",2012,152800,196683,349483.5
826,"United Kingdom",4,"Median","81",2012,142366,192122,334489
826,"United Kingdom",4,"Median","82",2012,129410,182610,312020.5
826,"United Kingdom",4,"Median","83",2012,115680,168970,284650
826,"United Kingdom",4,"Median","84",2012,103456,155766,259223
826,"United Kingdom",4,"Median","85",2012,92188,144478,236667
826,"United Kingdom",4,"Median","86",2012,80695,133112,213807
826,"United Kingdom",4,"Median","87",2012,68534,120408,188942
826,"United Kingdom",4,"Median","88",2012,57078,107780,164857.5
826,"United Kingdom",4,"Median","89",2012,47494,96697,144191.5
826,"United Kingdom",4,"Median","90",2012,39118,86142,125259
826,"United Kingdom",4,"Median","91",2012,31412,75114,106525
826,"United Kingdom",4,"Median","92",2012,22590,58464,81054
826,"United Kingdom",4,"Median","93",2012,14538,40210,54747.5
826,"United Kingdom",4,"Median","94",2012,9662,29112,38774
826,"United Kingdom",4,"Median","95",2012,6969,23350,30318.5
826,"United Kingdom",4,"Median","96",2012,5174,18818,23991.5
826,"United Kingdom",4,"Median","97",2012,3627,14304,17931.5
826,"United Kingdom",4,"Median","98",2012,2378,10140,12518
826,"United Kingdom",4,"Median","99",2012,1467,6736,8202.5
826,"United Kingdom",4,"Median","100",2012,584,2753,3337
826,"United Kingdom",4,"Median","101",2012,405,2077,2482
826,"United Kingdom",4,"Median","102",2012,281,1567,1848
826,"United Kingdom",4,"Median","103",2012,195,1182,1377
826,"United Kingdom",4,"Median","104",2012,136,892,1028
826,"United Kingdom",4,"Median","105",2012,94,673,767
826,"United Kingdom",4,"Median","106",2012,65,508,573
826,"United Kingdom",4,"Median","107",2012,45,383,428
826,"United Kingdom",4,"Median","108",2012,32,289,321
826,"United Kingdom",4,"Median","109",2012,22,218,240
826,"United Kingdom",4,"Median","110",2012,15,164,179
826,"United Kingdom",4,"Median","0",2013,412035,391524,803558.5
826,"United Kingdom",4,"Median","1",2013,421129,400732,821860.5
826,"United Kingdom",4,"Median","2",2013,420526,400910,821436.5
826,"United Kingdom",4,"Median","3",2013,414616,395845,810461
826,"United Kingdom",4,"Median","4",2013,412153,393438,805591.5
826,"United Kingdom",4,"Median","5",2013,410188,391035,801222.5
826,"United Kingdom",4,"Median","6",2013,402412,383467,785878.5
826,"United Kingdom",4,"Median","7",2013,391006,372992,763997.5
826,"United Kingdom",4,"Median","8",2013,379773,362284,742057
826,"United Kingdom",4,"Median","9",2013,370034,352606,722639.5
826,"United Kingdom",4,"Median","10",2013,361307,344054,705361
826,"United Kingdom",4,"Median","11",2013,357432,340958,698390.5
826,"United Kingdom",4,"Median","12",2013,362490,346276,708766
826,"United Kingdom",4,"Median","13",2013,372376,354902,727277.5
826,"United Kingdom",4,"Median","14",2013,381356,362900,744256
826,"United Kingdom",4,"Median","15",2013,388956,370186,759142
826,"United Kingdom",4,"Median","16",2013,396065,375634,771699.5
826,"United Kingdom",4,"Median","17",2013,399934,377206,777140.5
826,"United Kingdom",4,"Median","18",2013,403668,381898,785566.5
826,"United Kingdom",4,"Median","19",2013,413631,394746,808377
826,"United Kingdom",4,"Median","20",2013,427393,412838,840230.5
826,"United Kingdom",4,"Median","21",2013,441118,428298,869417
826,"United Kingdom",4,"Median","22",2013,447206,433402,880608
826,"United Kingdom",4,"Median","23",2013,445195,432609,877804
826,"United Kingdom",4,"Median","24",2013,414468,413278,827746
826,"United Kingdom",4,"Median","25",2013,407369,412832,820201.5
826,"United Kingdom",4,"Median","26",2013,433460,436971,870431.5
826,"United Kingdom",4,"Median","27",2013,449014,451521,900535.5
826,"United Kingdom",4,"Median","28",2013,447821,450482,898303.5
826,"United Kingdom",4,"Median","29",2013,437502,438606,876107
826,"United Kingdom",4,"Median","30",2013,440278,442478,882756.5
826,"United Kingdom",4,"Median","31",2013,440523,447846,888369
826,"United Kingdom",4,"Median","32",2013,441142,449774,890916.5
826,"United Kingdom",4,"Median","33",2013,438490,445067,883556.5
826,"United Kingdom",4,"Median","34",2013,422462,424719,847180.5
826,"United Kingdom",4,"Median","35",2013,406294,407876,814171
826,"United Kingdom",4,"Median","36",2013,398537,401128,799665.5
826,"United Kingdom",4,"Median","37",2013,402427,404210,806636.5
826,"United Kingdom",4,"Median","38",2013,413364,413122,826485.5
826,"United Kingdom",4,"Median","39",2013,427863,418762,846625.5
826,"United Kingdom",4,"Median","40",2013,448516,435496,884011.5
826,"United Kingdom",4,"Median","41",2013,447867,465655,913522
826,"United Kingdom",4,"Median","42",2013,432972,472468,905441
826,"United Kingdom",4,"Median","43",2013,444969,469270,914239.5
826,"United Kingdom",4,"Median","44",2013,447483,480128,927610.5
826,"United Kingdom",4,"Median","45",2013,441464,479236,920700.5
826,"United Kingdom",4,"Median","46",2013,438690,470525,909215
826,"United Kingdom",4,"Median","47",2013,435864,468669,904532.5
826,"United Kingdom",4,"Median","48",2013,435091,465093,900184
826,"United Kingdom",4,"Median","49",2013,424834,459392,884225
826,"United Kingdom",4,"Median","50",2013,421944,455636,877580.5
826,"United Kingdom",4,"Median","51",2013,425228,449020,874248
826,"United Kingdom",4,"Median","52",2013,420294,436922,857216
826,"United Kingdom",4,"Median","53",2013,406373,423128,829501
826,"United Kingdom",4,"Median","54",2013,402597,420616,823212.5
826,"United Kingdom",4,"Median","55",2013,395741,415592,811332.5
826,"United Kingdom",4,"Median","56",2013,380808,402966,783774.5
826,"United Kingdom",4,"Median","57",2013,370143,390964,761106.5
826,"United Kingdom",4,"Median","58",2013,360408,382936,743344
826,"United Kingdom",4,"Median","59",2013,354018,380768,734785.5
826,"United Kingdom",4,"Median","60",2013,347039,375304,722343
826,"United Kingdom",4,"Median","61",2013,338168,364938,703105.5
826,"United Kingdom",4,"Median","62",2013,339241,357929,697170
826,"United Kingdom",4,"Median","63",2013,347586,361004,708590
826,"United Kingdom",4,"Median","64",2013,359068,369570,728637
826,"United Kingdom",4,"Median","65",2013,382488,392508,774996
826,"United Kingdom",4,"Median","66",2013,382700,395416,778115.5
826,"United Kingdom",4,"Median","67",2013,331511,353913,685424
826,"United Kingdom",4,"Median","68",2013,294318,327848,622166.5
826,"United Kingdom",4,"Median","69",2013,287290,320295,607585.5
826,"United Kingdom",4,"Median","70",2013,270388,302934,573322
826,"United Kingdom",4,"Median","71",2013,245021,277902,522923
826,"United Kingdom",4,"Median","72",2013,230358,257654,488011
826,"United Kingdom",4,"Median","73",2013,231932,256033,487964.5
826,"United Kingdom",4,"Median","74",2013,230448,254004,484451.5
826,"United Kingdom",4,"Median","75",2013,218843,246182,465024.5
826,"United Kingdom",4,"Median","76",2013,205553,237966,443519
826,"United Kingdom",4,"Median","77",2013,192892,227490,420381
826,"United Kingdom",4,"Median","78",2013,179119,216574,395693.5
826,"United Kingdom",4,"Median","79",2013,165232,204733,369965.5
826,"United Kingdom",4,"Median","80",2013,153452,194450,347902
826,"United Kingdom",4,"Median","81",2013,143623,188074,331697.5
826,"United Kingdom",4,"Median","82",2013,132698,182658,315355
826,"United Kingdom",4,"Median","83",2013,119560,172424,291984.5
826,"United Kingdom",4,"Median","84",2013,105864,158222,264086
826,"United Kingdom",4,"Median","85",2013,93610,144509,238118.5
826,"United Kingdom",4,"Median","86",2013,82296,132741,215037
826,"United Kingdom",4,"Median","87",2013,71062,120957,192019.5
826,"United Kingdom",4,"Median","88",2013,59485,108065,167550
826,"United Kingdom",4,"Median","89",2013,48684,95316,144000.5
826,"United Kingdom",4,"Median","90",2013,39710,84024,123734
826,"United Kingdom",4,"Median","91",2013,32010,73536,105547
826,"United Kingdom",4,"Median","92",2013,25052,62757,87809
826,"United Kingdom",4,"Median","93",2013,17526,47699,65225
826,"United Kingdom",4,"Median","94",2013,11086,32191,43276.5
826,"United Kingdom",4,"Median","95",2013,7200,22782,29981.5
826,"United Kingdom",4,"Median","96",2013,5006,17711,22717
826,"United Kingdom",4,"Median","97",2013,3602,13858,17461
826,"United Kingdom",4,"Median","98",2013,2444,10210,12654
826,"United Kingdom",4,"Median","99",2013,1550,7002,8551.5
826,"United Kingdom",4,"Median","100",2013,636,2870,3506
826,"United Kingdom",4,"Median","101",2013,439,2158,2597
826,"United Kingdom",4,"Median","102",2013,303,1622,1925
826,"United Kingdom",4,"Median","103",2013,209,1220,1429
826,"United Kingdom",4,"Median","104",2013,145,917,1062
826,"United Kingdom",4,"Median","105",2013,100,690,790
826,"United Kingdom",4,"Median","106",2013,69,518,587
826,"United Kingdom",4,"Median","107",2013,48,390,438
826,"United Kingdom",4,"Median","108",2013,33,293,326
826,"United Kingdom",4,"Median","109",2013,23,220,243
826,"United Kingdom",4,"Median","110",2013,16,166,182
826,"United Kingdom",4,"Median","0",2014,404750,384489,789239.5
826,"United Kingdom",4,"Median","1",2014,415462,394904,810365.5
826,"United Kingdom",4,"Median","2",2014,424215,403868,828083
826,"United Kingdom",4,"Median","3",2014,423338,403596,826933
826,"United Kingdom",4,"Median","4",2014,417246,398314,815560
826,"United Kingdom",4,"Median","5",2014,414488,395666,810153
826,"United Kingdom",4,"Median","6",2014,412100,392924,805024
826,"United Kingdom",4,"Median","7",2014,404292,385224,789516.5
826,"United Kingdom",4,"Median","8",2014,392848,374638,767487
826,"United Kingdom",4,"Median","9",2014,381485,363918,745403
826,"United Kingdom",4,"Median","10",2014,371761,354313,726074
826,"United Kingdom",4,"Median","11",2014,363116,345911,709027
826,"United Kingdom",4,"Median","12",2014,359256,342910,702166
826,"United Kingdom",4,"Median","13",2014,364347,348129,712476
826,"United Kingdom",4,"Median","14",2014,374489,356665,731154
826,"United Kingdom",4,"Median","15",2014,383637,364676,748313
826,"United Kingdom",4,"Median","16",2014,391222,372002,763225
826,"United Kingdom",4,"Median","17",2014,399196,377942,777139
826,"United Kingdom",4,"Median","18",2014,403660,380810,784470
826,"United Kingdom",4,"Median","19",2014,410331,388864,799194.5
826,"United Kingdom",4,"Median","20",2014,420798,401792,822590
826,"United Kingdom",4,"Median","21",2014,433670,418074,851745
826,"United Kingdom",4,"Median","22",2014,447163,435054,882217
826,"United Kingdom",4,"Median","23",2014,452794,439840,892633
826,"United Kingdom",4,"Median","24",2014,448992,437034,886026
826,"United Kingdom",4,"Median","25",2014,418298,416808,835106.5
826,"United Kingdom",4,"Median","26",2014,410910,416278,827188
826,"United Kingdom",4,"Median","27",2014,436501,440276,876777.5
826,"United Kingdom",4,"Median","28",2014,451446,454260,905706.5
826,"United Kingdom",4,"Median","29",2014,450398,453301,903698.5
826,"United Kingdom",4,"Median","30",2014,439244,440730,879974
826,"United Kingdom",4,"Median","31",2014,442280,443810,886090
826,"United Kingdom",4,"Median","32",2014,441816,449165,890981
826,"United Kingdom",4,"Median","33",2014,441930,450944,892873.5
826,"United Kingdom",4,"Median","34",2014,439328,446050,885377.5
826,"United Kingdom",4,"Median","35",2014,422810,425632,848443
826,"United Kingdom",4,"Median","36",2014,406582,408924,815505.5
