"LocID","Location","VarID","Variant","Age","Time","DeathMale","DeathFemale","DeathTotal"
826,"United Kingdom",4,"Median","9",2058,10,9,19
826,"United Kingdom",4,"Median","10",2058,12,10,23
826,"United Kingdom",4,"Median","11",2058,15,11,27
826,"United Kingdom",4,"Median","12",2058,17,12,30
826,"United Kingdom",4,"Median","13",2058,20,16,36
826,"United Kingdom",4,"Median","14",2058,24,21,45
826,"United Kingdom",4,"Median","15",2058,32,25,57
826,"United Kingdom",4,"Median","16",2058,43,28,71
826,"United Kingdom",4,"Median","17",2058,61,34,95
826,"United Kingdom",4,"Median","18",2058,83,43,126
826,"United Kingdom",4,"Median","19",2058,99,46,145
826,"United Kingdom",4,"Median","20",2058,109,46,155
826,"United Kingdom",4,"Median","21",2058,117,50,166
826,"United Kingdom",4,"Median","22",2058,121,52,173
826,"United Kingdom",4,"Median","23",2058,126,54,180
826,"United Kingdom",4,"Median","24",2058,138,58,196
826,"United Kingdom",4,"Median","25",2058,150,64,214
826,"United Kingdom",4,"Median","26",2058,156,70,226
826,"United Kingdom",4,"Median","27",2058,164,78,242
826,"United Kingdom",4,"Median","28",2058,179,85,264
826,"United Kingdom",4,"Median","29",2058,195,93,288
826,"United Kingdom",4,"Median","30",2058,207,102,309
826,"United Kingdom",4,"Median","31",2058,225,115,340
826,"United Kingdom",4,"Median","32",2058,247,130,377
826,"United Kingdom",4,"Median","33",2058,264,143,408
826,"United Kingdom",4,"Median","34",2058,277,154,431
826,"United Kingdom",4,"Median","35",2058,301,172,474
826,"United Kingdom",4,"Median","36",2058,334,194,528
826,"United Kingdom",4,"Median","37",2058,353,210,563
826,"United Kingdom",4,"Median","38",2058,372,225,597
826,"United Kingdom",4,"Median","39",2058,410,249,659
826,"United Kingdom",4,"Median","40",2058,459,278,736
826,"United Kingdom",4,"Median","41",2058,513,307,820
826,"United Kingdom",4,"Median","42",2058,556,331,887
826,"United Kingdom",4,"Median","43",2058,603,364,967
826,"United Kingdom",4,"Median","44",2058,653,409,1062
826,"United Kingdom",4,"Median","45",2058,706,458,1164
826,"United Kingdom",4,"Median","46",2058,756,496,1252
826,"United Kingdom",4,"Median","47",2058,794,517,1311
826,"United Kingdom",4,"Median","48",2058,840,541,1382
826,"United Kingdom",4,"Median","49",2058,891,576,1467
826,"United Kingdom",4,"Median","50",2058,948,623,1571
826,"United Kingdom",4,"Median","51",2058,995,672,1667
826,"United Kingdom",4,"Median","52",2058,1002,694,1697
826,"United Kingdom",4,"Median","53",2058,1022,715,1737
826,"United Kingdom",4,"Median","54",2058,1067,743,1810
826,"United Kingdom",4,"Median","55",2058,1144,787,1931
826,"United Kingdom",4,"Median","56",2058,1238,848,2086
826,"United Kingdom",4,"Median","57",2058,1359,934,2293
826,"United Kingdom",4,"Median","58",2058,1490,1026,2516
826,"United Kingdom",4,"Median","59",2058,1648,1133,2781
826,"United Kingdom",4,"Median","60",2058,1837,1263,3100
826,"United Kingdom",4,"Median","61",2058,2047,1414,3461
826,"United Kingdom",4,"Median","62",2058,2182,1517,3699
826,"United Kingdom",4,"Median","63",2058,2375,1647,4022
826,"United Kingdom",4,"Median","64",2058,2564,1777,4342
826,"United Kingdom",4,"Median","65",2058,2789,1966,4755
826,"United Kingdom",4,"Median","66",2058,3109,2201,5311
826,"United Kingdom",4,"Median","67",2058,3266,2317,5583
826,"United Kingdom",4,"Median","68",2058,3433,2485,5919
826,"United Kingdom",4,"Median","69",2058,3441,2588,6030
826,"United Kingdom",4,"Median","70",2058,3648,2811,6459
826,"United Kingdom",4,"Median","71",2058,4264,3273,7537
826,"United Kingdom",4,"Median","72",2058,4746,3680,8426
826,"United Kingdom",4,"Median","73",2058,5185,4082,9267
826,"United Kingdom",4,"Median","74",2058,5640,4420,10060
826,"United Kingdom",4,"Median","75",2058,6364,4997,11361
826,"United Kingdom",4,"Median","76",2058,6917,5600,12517
826,"United Kingdom",4,"Median","77",2058,7675,6322,13997
826,"United Kingdom",4,"Median","78",2058,8240,6837,15077
826,"United Kingdom",4,"Median","79",2058,8626,7173,15800
826,"United Kingdom",4,"Median","80",2058,9244,7798,17043
826,"United Kingdom",4,"Median","81",2058,10254,8842,19096
826,"United Kingdom",4,"Median","82",2058,11258,9901,21159
826,"United Kingdom",4,"Median","83",2058,12726,11353,24079
826,"United Kingdom",4,"Median","84",2058,14379,12860,27239
826,"United Kingdom",4,"Median","85",2058,16458,14966,31424
826,"United Kingdom",4,"Median","86",2058,17329,17356,34685
826,"United Kingdom",4,"Median","87",2058,17710,19067,36777
826,"United Kingdom",4,"Median","88",2058,19260,20459,39719
826,"United Kingdom",4,"Median","89",2058,20156,22226,42382
826,"United Kingdom",4,"Median","90",2058,20371,23270,43641
826,"United Kingdom",4,"Median","91",2058,20332,23715,44047
826,"United Kingdom",4,"Median","92",2058,19041,23112,42153
826,"United Kingdom",4,"Median","93",2058,17748,22176,39924
826,"United Kingdom",4,"Median","94",2058,15555,20590,36146
826,"United Kingdom",4,"Median","95",2058,13490,18813,32303
826,"United Kingdom",4,"Median","96",2058,11333,16418,27751
826,"United Kingdom",4,"Median","97",2058,8965,13610,22575
826,"United Kingdom",4,"Median","98",2058,6721,10856,17577
826,"United Kingdom",4,"Median","99",2058,4940,8519,13458
826,"United Kingdom",4,"Median","100",2058,1530,2666,4196
826,"United Kingdom",4,"Median","101",2058,1309,2389,3698
826,"United Kingdom",4,"Median","102",2058,1120,2140,3260
826,"United Kingdom",4,"Median","103",2058,958,1917,2875
826,"United Kingdom",4,"Median","104",2058,820,1717,2537
826,"United Kingdom",4,"Median","105",2058,701,1538,2239
826,"United Kingdom",4,"Median","106",2058,600,1378,1978
826,"United Kingdom",4,"Median","107",2058,513,1234,1747
826,"United Kingdom",4,"Median","108",2058,439,1106,1545
826,"United Kingdom",4,"Median","109",2058,376,991,1367
826,"United Kingdom",4,"Median","110",2058,321,887,1208
826,"United Kingdom",4,"Median","0",2059,577,499,1076
826,"United Kingdom",4,"Median","1",2059,53,49,102
826,"United Kingdom",4,"Median","2",2059,15,15,30
826,"United Kingdom",4,"Median","3",2059,14,12,26
826,"United Kingdom",4,"Median","4",2059,13,12,25
826,"United Kingdom",4,"Median","5",2059,12,11,23
826,"United Kingdom",4,"Median","6",2059,12,11,23
826,"United Kingdom",4,"Median","7",2059,11,11,22
826,"United Kingdom",4,"Median","8",2059,10,9,19
826,"United Kingdom",4,"Median","9",2059,9,9,18
826,"United Kingdom",4,"Median","10",2059,12,10,22
826,"United Kingdom",4,"Median","11",2059,15,11,26
826,"United Kingdom",4,"Median","12",2059,17,12,29
826,"United Kingdom",4,"Median","13",2059,20,15,35
826,"United Kingdom",4,"Median","14",2059,24,20,44
826,"United Kingdom",4,"Median","15",2059,32,24,56
826,"United Kingdom",4,"Median","16",2059,43,27,70
826,"United Kingdom",4,"Median","17",2059,60,34,94
826,"United Kingdom",4,"Median","18",2059,82,43,125
826,"United Kingdom",4,"Median","19",2059,99,45,144
826,"United Kingdom",4,"Median","20",2059,108,46,153
826,"United Kingdom",4,"Median","21",2059,115,49,165
826,"United Kingdom",4,"Median","22",2059,120,52,171
826,"United Kingdom",4,"Median","23",2059,124,53,178
826,"United Kingdom",4,"Median","24",2059,136,58,194
826,"United Kingdom",4,"Median","25",2059,148,63,212
826,"United Kingdom",4,"Median","26",2059,154,69,223
826,"United Kingdom",4,"Median","27",2059,161,77,238
826,"United Kingdom",4,"Median","28",2059,176,84,260
826,"United Kingdom",4,"Median","29",2059,192,92,284
826,"United Kingdom",4,"Median","30",2059,204,100,304
826,"United Kingdom",4,"Median","31",2059,221,113,334
826,"United Kingdom",4,"Median","32",2059,242,128,369
826,"United Kingdom",4,"Median","33",2059,259,140,399
826,"United Kingdom",4,"Median","34",2059,271,152,422
826,"United Kingdom",4,"Median","35",2059,297,170,466
826,"United Kingdom",4,"Median","36",2059,328,191,519
826,"United Kingdom",4,"Median","37",2059,345,206,550
826,"United Kingdom",4,"Median","38",2059,360,219,578
826,"United Kingdom",4,"Median","39",2059,392,239,632
826,"United Kingdom",4,"Median","40",2059,441,267,707
826,"United Kingdom",4,"Median","41",2059,494,296,790
826,"United Kingdom",4,"Median","42",2059,541,323,864
826,"United Kingdom",4,"Median","43",2059,593,357,950
826,"United Kingdom",4,"Median","44",2059,636,398,1035
826,"United Kingdom",4,"Median","45",2059,682,443,1124
826,"United Kingdom",4,"Median","46",2059,740,486,1226
826,"United Kingdom",4,"Median","47",2059,791,515,1306
826,"United Kingdom",4,"Median","48",2059,836,539,1375
826,"United Kingdom",4,"Median","49",2059,877,568,1445
826,"United Kingdom",4,"Median","50",2059,939,619,1558
826,"United Kingdom",4,"Median","51",2059,1000,677,1677
826,"United Kingdom",4,"Median","52",2059,1015,703,1718
826,"United Kingdom",4,"Median","53",2059,1037,728,1765
826,"United Kingdom",4,"Median","54",2059,1081,757,1838
826,"United Kingdom",4,"Median","55",2059,1162,803,1965
826,"United Kingdom",4,"Median","56",2059,1227,842,2069
826,"United Kingdom",4,"Median","57",2059,1315,909,2224
826,"United Kingdom",4,"Median","58",2059,1437,997,2433
826,"United Kingdom",4,"Median","59",2059,1599,1101,2700
826,"United Kingdom",4,"Median","60",2059,1781,1223,3004
826,"United Kingdom",4,"Median","61",2059,1992,1378,3370
826,"United Kingdom",4,"Median","62",2059,2158,1501,3659
826,"United Kingdom",4,"Median","63",2059,2327,1609,3936
826,"United Kingdom",4,"Median","64",2059,2505,1728,4233
826,"United Kingdom",4,"Median","65",2059,2710,1886,4596
826,"United Kingdom",4,"Median","66",2059,2993,2117,5110
826,"United Kingdom",4,"Median","67",2059,3235,2309,5544
826,"United Kingdom",4,"Median","68",2059,3464,2483,5947
826,"United Kingdom",4,"Median","69",2059,3615,2650,6265
826,"United Kingdom",4,"Median","70",2059,3677,2792,6468
826,"United Kingdom",4,"Median","71",2059,3976,3092,7067
826,"United Kingdom",4,"Median","72",2059,4522,3529,8052
826,"United Kingdom",4,"Median","73",2059,5204,4070,9273
826,"United Kingdom",4,"Median","74",2059,5701,4485,10186
826,"United Kingdom",4,"Median","75",2059,6224,4896,11120
826,"United Kingdom",4,"Median","76",2059,6834,5489,12323
826,"United Kingdom",4,"Median","77",2059,7570,6238,13808
826,"United Kingdom",4,"Median","78",2059,8271,6913,15184
826,"United Kingdom",4,"Median","79",2059,8967,7538,16505
826,"United Kingdom",4,"Median","80",2059,9457,7979,17436
826,"United Kingdom",4,"Median","81",2059,10185,8743,18928
826,"United Kingdom",4,"Median","82",2059,10982,9683,20665
826,"United Kingdom",4,"Median","83",2059,12323,11050,23373
826,"United Kingdom",4,"Median","84",2059,13775,12558,26333
826,"United Kingdom",4,"Median","85",2059,15597,14286,29883
826,"United Kingdom",4,"Median","86",2059,17351,16231,33583
826,"United Kingdom",4,"Median","87",2059,18508,19007,37515
826,"United Kingdom",4,"Median","88",2059,18797,20625,39422
826,"United Kingdom",4,"Median","89",2059,19996,21665,41661
826,"United Kingdom",4,"Median","90",2059,20753,23454,44206
826,"United Kingdom",4,"Median","91",2059,20622,24218,44841
826,"United Kingdom",4,"Median","92",2059,19407,23370,42777
826,"United Kingdom",4,"Median","93",2059,17992,22590,40582
826,"United Kingdom",4,"Median","94",2059,16251,21168,37419
826,"United Kingdom",4,"Median","95",2059,13858,19233,33091
826,"United Kingdom",4,"Median","96",2059,11506,16904,28410
826,"United Kingdom",4,"Median","97",2059,9307,14218,23526
826,"United Kingdom",4,"Median","98",2059,7085,11341,18427
826,"United Kingdom",4,"Median","99",2059,5074,8676,13751
826,"United Kingdom",4,"Median","100",2059,1595,2744,4339
826,"United Kingdom",4,"Median","101",2059,1368,2465,3833
826,"United Kingdom",4,"Median","102",2059,1173,2214,3387
826,"United Kingdom",4,"Median","103",2059,1006,1989,2995
826,"United Kingdom",4,"Median","104",2059,863,1786,2649
826,"United Kingdom",4,"Median","105",2059,740,1605,2345
826,"United Kingdom",4,"Median","106",2059,635,1441,2076
826,"United Kingdom",4,"Median","107",2059,545,1295,1840
826,"United Kingdom",4,"Median","108",2059,467,1163,1630
826,"United Kingdom",4,"Median","109",2059,401,1044,1445
826,"United Kingdom",4,"Median","110",2059,344,938,1282
826,"United Kingdom",4,"Median","0",2060,564,486,1050
826,"United Kingdom",4,"Median","1",2060,51,48,100
826,"United Kingdom",4,"Median","2",2060,15,14,29
826,"United Kingdom",4,"Median","3",2060,13,12,25
826,"United Kingdom",4,"Median","4",2060,13,11,24
826,"United Kingdom",4,"Median","5",2060,12,11,23
826,"United Kingdom",4,"Median","6",2060,12,11,22
826,"United Kingdom",4,"Median","7",2060,11,10,21
826,"United Kingdom",4,"Median","8",2060,9,9,19
826,"United Kingdom",4,"Median","9",2060,9,9,18
826,"United Kingdom",4,"Median","10",2060,12,10,22
826,"United Kingdom",4,"Median","11",2060,15,11,25
826,"United Kingdom",4,"Median","12",2060,17,12,28
826,"United Kingdom",4,"Median","13",2060,19,15,34
826,"United Kingdom",4,"Median","14",2060,24,20,44
826,"United Kingdom",4,"Median","15",2060,31,24,55
826,"United Kingdom",4,"Median","16",2060,42,27,69
826,"United Kingdom",4,"Median","17",2060,59,34,93
826,"United Kingdom",4,"Median","18",2060,82,42,124
826,"United Kingdom",4,"Median","19",2060,98,45,143
826,"United Kingdom",4,"Median","20",2060,107,45,152
826,"United Kingdom",4,"Median","21",2060,115,49,163
826,"United Kingdom",4,"Median","22",2060,119,51,170
826,"United Kingdom",4,"Median","23",2060,123,53,176
826,"United Kingdom",4,"Median","24",2060,135,57,192
826,"United Kingdom",4,"Median","25",2060,147,62,209
826,"United Kingdom",4,"Median","26",2060,152,68,220
826,"United Kingdom",4,"Median","27",2060,159,75,234
826,"United Kingdom",4,"Median","28",2060,173,82,256
826,"United Kingdom",4,"Median","29",2060,189,90,279
826,"United Kingdom",4,"Median","30",2060,200,98,299
826,"United Kingdom",4,"Median","31",2060,217,111,328
826,"United Kingdom",4,"Median","32",2060,238,125,363
826,"United Kingdom",4,"Median","33",2060,254,137,391
826,"United Kingdom",4,"Median","34",2060,265,148,413
826,"United Kingdom",4,"Median","35",2060,291,166,457
826,"United Kingdom",4,"Median","36",2060,323,188,511
826,"United Kingdom",4,"Median","37",2060,339,202,540
826,"United Kingdom",4,"Median","38",2060,352,213,565
826,"United Kingdom",4,"Median","39",2060,380,231,611
826,"United Kingdom",4,"Median","40",2060,423,255,678
826,"United Kingdom",4,"Median","41",2060,475,284,759
826,"United Kingdom",4,"Median","42",2060,522,310,832
826,"United Kingdom",4,"Median","43",2060,578,348,925
826,"United Kingdom",4,"Median","44",2060,626,390,1016
826,"United Kingdom",4,"Median","45",2060,665,430,1095
826,"United Kingdom",4,"Median","46",2060,716,468,1184
826,"United Kingdom",4,"Median","47",2060,775,503,1279
826,"United Kingdom",4,"Median","48",2060,834,536,1369
826,"United Kingdom",4,"Median","49",2060,874,563,1437
826,"United Kingdom",4,"Median","50",2060,925,609,1534
826,"United Kingdom",4,"Median","51",2060,993,670,1662
826,"United Kingdom",4,"Median","52",2060,1022,705,1727
826,"United Kingdom",4,"Median","53",2060,1051,734,1785
826,"United Kingdom",4,"Median","54",2060,1098,768,1866
826,"United Kingdom",4,"Median","55",2060,1180,815,1995
826,"United Kingdom",4,"Median","56",2060,1248,856,2104
826,"United Kingdom",4,"Median","57",2060,1306,898,2204
826,"United Kingdom",4,"Median","58",2060,1393,966,2359
826,"United Kingdom",4,"Median","59",2060,1545,1066,2611
826,"United Kingdom",4,"Median","60",2060,1732,1184,2916
826,"United Kingdom",4,"Median","61",2060,1936,1329,3265
826,"United Kingdom",4,"Median","62",2060,2104,1456,3560
826,"United Kingdom",4,"Median","63",2060,2306,1585,3891
826,"United Kingdom",4,"Median","64",2060,2459,1681,4140
826,"United Kingdom",4,"Median","65",2060,2652,1826,4478
826,"United Kingdom",4,"Median","66",2060,2915,2023,4938
826,"United Kingdom",4,"Median","67",2060,3119,2211,5330
826,"United Kingdom",4,"Median","68",2060,3438,2465,5903
826,"United Kingdom",4,"Median","69",2060,3654,2637,6290
826,"United Kingdom",4,"Median","70",2060,3870,2847,6717
826,"United Kingdom",4,"Median","71",2060,4017,3059,7076
826,"United Kingdom",4,"Median","72",2060,4225,3319,7544
826,"United Kingdom",4,"Median","73",2060,4971,3889,8860
826,"United Kingdom",4,"Median","74",2060,5736,4454,10190
826,"United Kingdom",4,"Median","75",2060,6308,4952,11259
826,"United Kingdom",4,"Median","76",2060,6699,5359,12058
826,"United Kingdom",4,"Median","77",2060,7500,6097,13597
826,"United Kingdom",4,"Median","78",2060,8178,6799,14976
826,"United Kingdom",4,"Median","79",2060,9024,7599,16622
826,"United Kingdom",4,"Median","80",2060,9858,8362,18220
826,"United Kingdom",4,"Median","81",2060,10450,8926,19376
826,"United Kingdom",4,"Median","82",2060,10933,9549,20482
826,"United Kingdom",4,"Median","83",2060,12054,10785,22839
826,"United Kingdom",4,"Median","84",2060,13374,12198,25572
826,"United Kingdom",4,"Median","85",2060,14987,13930,28917
826,"United Kingdom",4,"Median","86",2060,16486,15467,31953
826,"United Kingdom",4,"Median","87",2060,18588,17758,36346
826,"United Kingdom",4,"Median","88",2060,19704,20545,40249
826,"United Kingdom",4,"Median","89",2060,19570,21826,41396
826,"United Kingdom",4,"Median","90",2060,20648,22857,43505
826,"United Kingdom",4,"Median","91",2060,21075,24415,45490
826,"United Kingdom",4,"Median","92",2060,19728,23857,43585
826,"United Kingdom",4,"Median","93",2060,18387,22848,41235
826,"United Kingdom",4,"Median","94",2060,16516,21571,38087
826,"United Kingdom",4,"Median","95",2060,14517,19787,34303
826,"United Kingdom",4,"Median","96",2060,11849,17294,29143
826,"United Kingdom",4,"Median","97",2060,9471,14651,24122
826,"United Kingdom",4,"Median","98",2060,7372,11859,19230
826,"United Kingdom",4,"Median","99",2060,5360,9073,14433
826,"United Kingdom",4,"Median","100",2060,1639,2770,4409
826,"United Kingdom",4,"Median","101",2060,1412,2503,3915
826,"United Kingdom",4,"Median","102",2060,1217,2262,3479
826,"United Kingdom",4,"Median","103",2060,1048,2044,3092
826,"United Kingdom",4,"Median","104",2060,903,1847,2750
826,"United Kingdom",4,"Median","105",2060,778,1669,2447
826,"United Kingdom",4,"Median","106",2060,670,1508,2178
826,"United Kingdom",4,"Median","107",2060,577,1362,1939
826,"United Kingdom",4,"Median","108",2060,497,1231,1728
826,"United Kingdom",4,"Median","109",2060,428,1112,1540
826,"United Kingdom",4,"Median","110",2060,369,1005,1374
826,"United Kingdom",4,"Median","0",2061,551,473,1024
826,"United Kingdom",4,"Median","1",2061,50,47,97
826,"United Kingdom",4,"Median","2",2061,15,14,28
826,"United Kingdom",4,"Median","3",2061,13,12,25
826,"United Kingdom",4,"Median","4",2061,12,11,24
826,"United Kingdom",4,"Median","5",2061,11,10,22
826,"United Kingdom",4,"Median","6",2061,11,10,21
826,"United Kingdom",4,"Median","7",2061,11,10,21
826,"United Kingdom",4,"Median","8",2061,9,9,18
826,"United Kingdom",4,"Median","9",2061,9,8,17
826,"United Kingdom",4,"Median","10",2061,11,10,21
826,"United Kingdom",4,"Median","11",2061,14,10,25
826,"United Kingdom",4,"Median","12",2061,16,11,28
826,"United Kingdom",4,"Median","13",2061,19,15,34
826,"United Kingdom",4,"Median","14",2061,23,20,43
826,"United Kingdom",4,"Median","15",2061,30,23,54
826,"United Kingdom",4,"Median","16",2061,41,26,68
826,"United Kingdom",4,"Median","17",2061,58,33,91
826,"United Kingdom",4,"Median","18",2061,81,42,122
826,"United Kingdom",4,"Median","19",2061,97,44,141
826,"United Kingdom",4,"Median","20",2061,106,45,150
826,"United Kingdom",4,"Median","21",2061,113,48,162
826,"United Kingdom",4,"Median","22",2061,117,50,168
826,"United Kingdom",4,"Median","23",2061,122,52,174
826,"United Kingdom",4,"Median","24",2061,133,56,190
826,"United Kingdom",4,"Median","25",2061,145,62,207
826,"United Kingdom",4,"Median","26",2061,150,67,217
826,"United Kingdom",4,"Median","27",2061,157,74,231
826,"United Kingdom",4,"Median","28",2061,171,81,252
826,"United Kingdom",4,"Median","29",2061,186,88,274
826,"United Kingdom",4,"Median","30",2061,197,97,294
826,"United Kingdom",4,"Median","31",2061,214,109,323
826,"United Kingdom",4,"Median","32",2061,233,123,356
826,"United Kingdom",4,"Median","33",2061,249,135,383
826,"United Kingdom",4,"Median","34",2061,260,145,404
826,"United Kingdom",4,"Median","35",2061,284,162,446
826,"United Kingdom",4,"Median","36",2061,316,184,500
826,"United Kingdom",4,"Median","37",2061,333,198,531
826,"United Kingdom",4,"Median","38",2061,345,209,554
826,"United Kingdom",4,"Median","39",2061,371,226,597
826,"United Kingdom",4,"Median","40",2061,408,247,655
826,"United Kingdom",4,"Median","41",2061,455,271,727
826,"United Kingdom",4,"Median","42",2061,501,297,798
826,"United Kingdom",4,"Median","43",2061,556,334,890
826,"United Kingdom",4,"Median","44",2061,609,380,989
826,"United Kingdom",4,"Median","45",2061,653,421,1074
826,"United Kingdom",4,"Median","46",2061,697,454,1151
826,"United Kingdom",4,"Median","47",2061,748,485,1233
826,"United Kingdom",4,"Median","48",2061,815,523,1339
826,"United Kingdom",4,"Median","49",2061,870,560,1429
826,"United Kingdom",4,"Median","50",2061,920,604,1524
826,"United Kingdom",4,"Median","51",2061,976,658,1635
826,"United Kingdom",4,"Median","52",2061,1012,698,1710
826,"United Kingdom",4,"Median","53",2061,1057,736,1793
826,"United Kingdom",4,"Median","54",2061,1112,774,1886
826,"United Kingdom",4,"Median","55",2061,1197,827,2023
826,"United Kingdom",4,"Median","56",2061,1265,869,2133
826,"United Kingdom",4,"Median","57",2061,1326,913,2239
826,"United Kingdom",4,"Median","58",2061,1381,955,2335
826,"United Kingdom",4,"Median","59",2061,1495,1033,2528
826,"United Kingdom",4,"Median","60",2061,1670,1146,2816
826,"United Kingdom",4,"Median","61",2061,1879,1287,3166
826,"United Kingdom",4,"Median","62",2061,2039,1404,3443
826,"United Kingdom",4,"Median","63",2061,2243,1538,3781
826,"United Kingdom",4,"Median","64",2061,2431,1656,4087
826,"United Kingdom",4,"Median","65",2061,2598,1776,4374
826,"United Kingdom",4,"Median","66",2061,2848,1960,4808
826,"United Kingdom",4,"Median","67",2061,3030,2112,5141
826,"United Kingdom",4,"Median","68",2061,3308,2360,5668
826,"United Kingdom",4,"Median","69",2061,3619,2617,6236
826,"United Kingdom",4,"Median","70",2061,3905,2833,6737
826,"United Kingdom",4,"Median","71",2061,4222,3122,7344
826,"United Kingdom",4,"Median","72",2061,4259,3283,7542
826,"United Kingdom",4,"Median","73",2061,4636,3659,8296
826,"United Kingdom",4,"Median","74",2061,5470,4259,9729
826,"United Kingdom",4,"Median","75",2061,6338,4922,11260
826,"United Kingdom",4,"Median","76",2061,6778,5422,12201
826,"United Kingdom",4,"Median","77",2061,7345,5958,13303
826,"United Kingdom",4,"Median","78",2061,8091,6648,14738
826,"United Kingdom",4,"Median","79",2061,8911,7478,16390
826,"United Kingdom",4,"Median","80",2061,9912,8438,18350
826,"United Kingdom",4,"Median","81",2061,10887,9367,20255
826,"United Kingdom",4,"Median","82",2061,11206,9755,20961
826,"United Kingdom",4,"Median","83",2061,11995,10649,22644
826,"United Kingdom",4,"Median","84",2061,13077,11919,24996
826,"United Kingdom",4,"Median","85",2061,14551,13553,28104
826,"United Kingdom",4,"Median","86",2061,15837,15100,30937
826,"United Kingdom",4,"Median","87",2061,17668,16952,34620
826,"United Kingdom",4,"Median","88",2061,19800,19232,39032
826,"United Kingdom",4,"Median","89",2061,20525,21778,42303
826,"United Kingdom",4,"Median","90",2061,20227,23075,43302
826,"United Kingdom",4,"Median","91",2061,20994,23849,44842
826,"United Kingdom",4,"Median","92",2061,20173,24086,44259
826,"United Kingdom",4,"Median","93",2061,18712,23371,42083
826,"United Kingdom",4,"Median","94",2061,16900,21860,38760
826,"United Kingdom",4,"Median","95",2061,14774,20207,34981
826,"United Kingdom",4,"Median","96",2061,12428,17827,30255
826,"United Kingdom",4,"Median","97",2061,9767,15018,24784
826,"United Kingdom",4,"Median","98",2061,7512,12242,19754
826,"United Kingdom",4,"Median","99",2061,5584,9503,15087
826,"United Kingdom",4,"Median","100",2061,1689,2820,4509
826,"United Kingdom",4,"Median","101",2061,1463,2561,4024
826,"United Kingdom",4,"Median","102",2061,1266,2326,3592
826,"United Kingdom",4,"Median","103",2061,1097,2112,3209
826,"United Kingdom",4,"Median","104",2061,949,1918,2867
826,"United Kingdom",4,"Median","105",2061,822,1742,2564
826,"United Kingdom",4,"Median","106",2061,712,1582,2294
826,"United Kingdom",4,"Median","107",2061,616,1436,2052
826,"United Kingdom",4,"Median","108",2061,534,1304,1838
826,"United Kingdom",4,"Median","109",2061,462,1185,1647
826,"United Kingdom",4,"Median","110",2061,400,1076,1476
826,"United Kingdom",4,"Median","0",2062,539,463,1002
826,"United Kingdom",4,"Median","1",2062,49,46,95
826,"United Kingdom",4,"Median","2",2062,14,14,28
826,"United Kingdom",4,"Median","3",2062,13,11,24
826,"United Kingdom",4,"Median","4",2062,12,11,23
826,"United Kingdom",4,"Median","5",2062,11,10,21
826,"United Kingdom",4,"Median","6",2062,11,10,21
826,"United Kingdom",4,"Median","7",2062,10,10,20
826,"United Kingdom",4,"Median","8",2062,9,9,17
826,"United Kingdom",4,"Median","9",2062,9,8,17
826,"United Kingdom",4,"Median","10",2062,11,9,20
826,"United Kingdom",4,"Median","11",2062,14,10,24
826,"United Kingdom",4,"Median","12",2062,16,11,27
826,"United Kingdom",4,"Median","13",2062,18,14,33
826,"United Kingdom",4,"Median","14",2062,23,19,42
826,"United Kingdom",4,"Median","15",2062,30,23,53
826,"United Kingdom",4,"Median","16",2062,41,26,66
826,"United Kingdom",4,"Median","17",2062,57,32,90
826,"United Kingdom",4,"Median","18",2062,79,41,121
826,"United Kingdom",4,"Median","19",2062,96,44,139
826,"United Kingdom",4,"Median","20",2062,105,44,149
826,"United Kingdom",4,"Median","21",2062,112,48,160
826,"United Kingdom",4,"Median","22",2062,116,50,166
826,"United Kingdom",4,"Median","23",2062,121,52,172
826,"United Kingdom",4,"Median","24",2062,132,56,188
826,"United Kingdom",4,"Median","25",2062,144,61,205
826,"United Kingdom",4,"Median","26",2062,149,67,215
826,"United Kingdom",4,"Median","27",2062,155,73,229
826,"United Kingdom",4,"Median","28",2062,168,80,249
826,"United Kingdom",4,"Median","29",2062,183,87,271
826,"United Kingdom",4,"Median","30",2062,194,95,289
826,"United Kingdom",4,"Median","31",2062,210,107,317
826,"United Kingdom",4,"Median","32",2062,229,121,350
826,"United Kingdom",4,"Median","33",2062,244,132,377
826,"United Kingdom",4,"Median","34",2062,255,142,397
826,"United Kingdom",4,"Median","35",2062,279,159,437
826,"United Kingdom",4,"Median","36",2062,309,180,489
826,"United Kingdom",4,"Median","37",2062,326,194,521
826,"United Kingdom",4,"Median","38",2062,340,206,546
826,"United Kingdom",4,"Median","39",2062,364,222,586
826,"United Kingdom",4,"Median","40",2062,399,242,641
826,"United Kingdom",4,"Median","41",2062,440,263,703
826,"United Kingdom",4,"Median","42",2062,480,285,765
826,"United Kingdom",4,"Median","43",2062,534,321,855
826,"United Kingdom",4,"Median","44",2062,586,366,952
826,"United Kingdom",4,"Median","45",2062,635,411,1046
826,"United Kingdom",4,"Median","46",2062,684,446,1131
826,"United Kingdom",4,"Median","47",2062,729,472,1201
826,"United Kingdom",4,"Median","48",2062,787,505,1292
826,"United Kingdom",4,"Median","49",2062,851,548,1399
826,"United Kingdom",4,"Median","50",2062,916,602,1518
826,"United Kingdom",4,"Median","51",2062,971,656,1627
826,"United Kingdom",4,"Median","52",2062,995,688,1683
826,"United Kingdom",4,"Median","53",2062,1046,731,1777
826,"United Kingdom",4,"Median","54",2062,1117,779,1897
826,"United Kingdom",4,"Median","55",2062,1211,837,2048
